,Query,Target,Stance,data_type
674,[CLS] #mtp @meetthepress how is deleting emails -part of the government record -different from erasing parts of a tape? #nixon #p2 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
675,[CLS] @jdson78 @andrewbroering andrewwhydoyoucareaboutwhatithink? i didnotrealizethatiwasthisimportant. sirtweet andrewisapaidtroll #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
676,[CLS] the white male vote is solidly gop. the black vote is solidly dem.  that leaves white females and brown ppl. #feelthebern #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
677,"[CLS] @nyinvesting big banker buds need to ratchet up their ""hillary cares about the little people"" propaganda  #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
678,[CLS] @gop why should i believe you on this? the gop leaders in congress won't fight obama now!!! #tcot #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
679,"[CLS] @rushetteny @twitchyteam hillary to press: ""curtsy while you're thinking what to say, it saves time"" #throughthelookingglass  #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
680,[CLS] @govtstheproblem this is what i see: make way 4 ur queen peasants! don'ttouch or talk 2 her u filth! #nohillary2016 #benghazi  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
681,[CLS] @cnnsotu @jaketapper - can we get back to the issues? that's what #bernie2016 wants to talk about. not about #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
682,[CLS] @nytimes but throws a rope around reporters and free speech.  #hillaryinnh #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
683,"[CLS] #ifihadadollarfor wondering, was i that stupid when i was a #democrats? #obama #2a #noamnesty #wakeupamerica #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
684,[CLS] @beladonnarogers @chairmnoomowmow the compliant media allowed themeselves to b herded by a couple of strands of rope? good sheep! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
685,[CLS] the #hillarycampaignsong top 20 will be revealed (and voting will resume) monday morning at 10am pt! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
686,[CLS] @hillaryfornh will u rope off the people too hillary swine?  #uppers #uniteblue #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
687,[CLS] .@mite72 @patvpeters neither one!!!! just making a funny! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
688,"[CLS] @lvnancy @incessantpatrio @bcwilliams92 yes! #somuchugly in #hillaryclinton, hollow acts are infamous! #whyimnotvotingforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
689,"[CLS] @woodenthreat @incessantpatrio @bcwilliams92 that was fun, but it wont be if we have another fake #potus #whyimnotvotingforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
690,[CLS] does #hillaryclinton lie and engage in cover-ups to do damage to the country or does she do it out of habit?  #tcot #uniteblue #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
691,[CLS] i find allowing the deaths of americans in benghazi to be more offensive than the name redskins. #benghazi #redskins #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
692,"[CLS] @conservativeind @cannoneerfour lets hope!  she's a killer, liar and a coward! #wakeupamerica #makeamericagreatagain #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
693,"[CLS] @dagodfather907 @nahbabynah if jebb is our candidate, we will hand hillary the keys to 1600?penn ave. #wakeupamerica #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
694,[CLS] the ropes might keep people back now hillary but you will answer to americans come debate time you coward. #tcot #rednationrising #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
695,"[CLS] rt @harrisongolden: ""so clinton-esque,"" brit hume said of hillary's email controversy. ""you never quite get the whole truth.""> #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
696,"[CLS] i think marriage is as it has always been, between a man and a woman. - @hillaryclinton  #marriageequaility #justsaying #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
697,[CLS] @hillaryclinton pin the tail on the donkey!  that means you hilldawg.  #berniesanders  #jeb2016 #cruz2016 #election2016  #rubio #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
698,[CLS] @hillaritypress @amedicinewoman 1.food: #benghazi 4 neverateagain 2.weather: #benghazi wasfirehot 3.pets: #benghazi 4petsmissthem #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
699,"[CLS] i'm 72 yrs old and ever since i was 6 yrs old i wanted to live long enough to see a woman president - jim from monticello, ia #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
700,[CLS] what are we believing in?  believe in victory. go for  #victory2016  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
701,"[CLS] the federal government did not create the states, the states created the federal government. ronald reagan #federalism #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
702,[CLS] @tracieeeeee @irishsmiles1966 @chloecat317 @weknowwhatsbest think positively! #oip #cruz2016 #makedclisten #norinos #nolibprogs #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
703,"[CLS] congratulations to our women soccer team for just winning the world cup against japan 5-2, women rule ! #freeallfour #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
704,[CLS] team usa  showed the world what american women are capable of! is hillary next? #wwc2015 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
705,"[CLS] @hillaryclinton: here's to fearless women chasing their goals. congratulations, team #usa! h #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
706,[CLS] @deeceejazz do we really want to know what's under those pantsuits? besides the black heart of evil. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
707,[CLS] @hillaryclinton fuck off crotch rot bitch  we all know what you think about women and raped girls #hillaryclinton #usa #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
708,"[CLS] beware of #kochtrolls bashing our candidates. i will not bash #hillary. she's my plan b, for gosh sakes. #bernie2016 #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
709,"[CLS] @breaking911 probably she made a promise to support gun rights to one citizen, while promising to ban guns to the other #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
710,[CLS] @nolyklibs awww does #killary think posing for that pic will make her look like a real human? @jlconnell66 #benghazi #shillary #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
711,[CLS] @danmericacnn @gengspatton @danamericait looked like they were the ones tying the knots. @jlconnell66 #killary #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
712,[CLS] rt @hamackey: rt @slydude3677: @msnbc  republican menu...pic.twitter.com/z4ph6vtjfl  #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
713,[CLS] the press needs to get out of the way so the peasants can get a glimpse of her highness. #morningjoe  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
714,"[CLS] @hillaryclinton had a duty to preserve esi now it's someone's duty to prosecute & sanction her apparently ""duty"" is irrelevant #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
715,[CLS] @dougshelton749 @realdonaldtrump  #hrc would be an even bigger threat to america than #obummer.   #wakeupamerica #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
716,[CLS] @appsame: queen @hillaryclinton was asked what she thought about @realdonaldtrump comments on illegals she said let me eat pie #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
717,[CLS] @dougshelton749   let's hope her campaign unravels before dec.  we can't have this liar as next president.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
718,"[CLS] @dougshelton749  if @realdonaldtrump finds evidence, he will expose #hrc as the horrible candidate she is.  #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
719,[CLS] @dougshelton749 @realdonaldtrump  i'd be happy if that scandal brings her down.  there will be others...  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
720,[CLS] rt @cattyhipster: live today like it's your last day. but pay bills and dress appropriately just in case it isn't. #420 #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
721,[CLS] @thejackobrien @instapundit boom! i believe the 6th 'reporter' from the left has forgotten her mittens. #mediastiffarmed #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
722,"[CLS] that's true, as long as one works hard, has a record of accomplishment and deserves it. @hillaryclinton not #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
723,"[CLS] aka depends day ""it all depends"" and owebama's positions make you fill your depends. @jjauthor @weknowwhatsbest #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
724,"[CLS] #hillaryclinton wants to be elected (thinks she's entitled)to work 4 the people, & yet, she wants nothing to do with them!#peons #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
725,[CLS] @washtimes this is indefensible! one of the dumbest things i have ever seen a campaign do. even the left was outraged by this.  #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
726,[CLS] @thehill who's in charge of hillary's campaign? please get it under control and on message. #smh #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
727,[CLS] @tiffiwestcott  i got mine and i love it. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
728,[CLS] education should not be a debt sentence! -former state representative patricia harper  #fellowsia #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
729,[CLS] hillary clinton is a devious & deceitful career politician. she is the richard nixon of our time. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
730,"[CLS] hrc is a war monger, every bit as bad as any republican in the race, and probably worse than some. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
731,[CLS] it's interesting how many liberals are so brainwashed and anxious to mindlessly support a woman who isn't even liberal #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
732,[CLS] the young skinheads from yesterday's aryan nations has grown up to become the tea party of today. same exact doctrine @msnbc  #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
733,"[CLS] if it's been 80+ days since you've done an interview,  can we assume you're not really running for president? #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
734,"[CLS] @peddoc63 @fr3333dom seems the way we're going. lord, i hope bilderbergs don't pay for hitlery like they did o. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
735,[CLS] i dislike our idiots as much as i dislike theirs. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
736,[CLS] take care of your finances. spend sensibly. save for a rainy day. live within your means. resist greed. #greece #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
737,[CLS] @politicalmath @bobofromtexas doesn't matter. nobody cares if the clintons make mistakes as long as the checks keep coming. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
738,[CLS] i don't know how well a socialist is gonna play with southern democrats. #berniesanders #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
739,"[CLS] @slate @pinkbunny70 buh-bye, bernie. i agree w/most of your platform, but your gun stance is unacceptable. #endthenra #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
740,[CLS] barrack obama doesn't care about his own town! where do you live? think he cares about you?   #thefive #nosanctuarycities #2a #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
741,[CLS] the recent comments of #hillaryclinton sounded like it was #netanyahu speaking. doesn't bode well. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
742,[CLS] there's a special place in hell for those who complain more about hillary than the scum we're fighting. #obama #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
743,"[CLS] @pantanolaw thanks for the follow, may god bless you and your family.  #freeallfour #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
744,[CLS] dana made this shirt w/ lots of #glitter! #awesome #decoration #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
745,"[CLS] @camilian1sabel amen to that, everybody has to pay their way, no welfare either.  #freeallfour #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
746,"[CLS] wait...... you said ""bill cosby?""  oh, i'm sorry, i thought you said ""bill clinton!""  #uniteblue #readyforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
747,[CLS] rhodham hood: it takes a village to  community organize wealth redistribution obama-style.   #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
748,[CLS] i just don't think we need an old white guy in the #wh - who would his #vp be? voting for #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
749,[CLS] so anyways what did he say? anything about voting for me? #obama #isis #isil #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
750,"[CLS] what is ""the thread of violin extremism?"" #obama #isis #isil #tcot #elocution #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
751,[CLS] right now every liberal in america is feeling hopeful. we have great prez candidates. #uniteblue #feelthebern #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
752,"[CLS] @tgowdysc your committee has nothing!, 4 other committees found nothing! ur wasting our money on a witch hunt. #hillaryclinton #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
753,[CLS] @reince this is very credible! good work! america is desperately in need of good leadership. #votegop #nohillary #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
754,[CLS] @adamsmith_usa nice video. good luck with it. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
755,[CLS] @hillaryclinton @hillaryfornh hope to see her in nc soon #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
756,[CLS] i'm going to miss the 5pm interview so i'm depending on you all to live tweet it. haha #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
757,"[CLS] while i like bernie as much as the next liberal, if we nominate him we could actually lose to some rwnj #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
758,[CLS] wondering if my hilary 2016 sticker will affect my popularity at the shooting range... #firstdate #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
759,[CLS] @adamsmith_usa because clearly @hillaryclinton is a champion for us all. #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
760,[CLS] @sensanders bashes obama job numbers.calling it a lie. #istandwithpresidentobama #voteblue2016 #hillaryclinton #democrats #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
761,[CLS] just saw ad about @marcorubio being tough on #iran it made my brain hurt #election2016 #politics #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
762,"[CLS] @marksoveign won't happen again. hillary's coattails will help all democrats. take back senate, keep wh! make history again! #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
763,"[CLS] @hillaryclinton now can add #ropegate to her long list of ""accomplishments #hillaryforprison2016 #entertainment #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
764,"[CLS] tea party nation, tea party group listed by southern poverty law center as hate group. the tea party is the new aryan nations #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
765,"[CLS] it's time that we move from good words to good works, from sound bites to sound solutions.--@hillaryclinton #readyforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
766,[CLS] .@politicoroger it is 2015. you and the other high minded media are not more important than then story. have a seat. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
767,"[CLS] @irritatedwoman she lied under oath before, why trust her to speak the truth now? #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
768,"[CLS] true christians follow mathew, mark, luke and john. gop-tea party anti-christians follow hannity limbaugh, o'reilly and palin #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
769,[CLS] @hillaryclinton the @dalailama speaks of women in leadership roles bringing about a more compassionate world. #potus #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
770,[CLS] @hillaryfornv many thanks for the follow! #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
771,[CLS] @gabriellahope_ @hillaryclinton does the general public trust her enough to be president? don't think so. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
772,"[CLS] based on the long lines, i thought it was free burrito day at pancheros but it was actually hillary! #readyforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
773,"[CLS] i've been called many things, quitter is not one of them -@hillaryclinton in iowa city public library #hillaryforia #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
774,[CLS] @hillaryclinton condemns anti-israel boycotts as 'counter-productive' #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
775,[CLS] have full faith in @hillaryclinton's campaign. #strategy #politics #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
776,"[CLS] amazing, inspiring speech&question session in iowa city from @hillaryclinton .her answers on education&health care were clear. #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
777,[CLS] @outnumberedfnc: hillary chooses brianna keilar for her first interview. what can we expect? #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
778,[CLS] anyone who knows or whiteness bigotry & does nothing is just as guilty 4 not doing anything morningjoe #unitebiue #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
779,"[CLS] @trayntp why doesn't he run as a socialist? then he can hit obama anytime he wants. otherwise, it's just not done. #bernie #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
780,[CLS] @outnumberedfnc: hillary chooses brianna keilar for her first interview. what can we expect? disgusting slobbering over her. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
781,[CLS] my whole day is revolving around @hillaryclinton 's interview with @brikeilarcnn on @cnn and i'm okay with that! #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
782,[CLS] @leighannkopans can i get your pattern for this cross stitch? i want to make my own! #pride #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
783,[CLS] hillary clinton accomplishment of the day: extended full military health benefits to reservists and national guard members. #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
784,"[CLS] if @hillaryclinton becomes president i'm not leaving the country i will just go ""undocumented. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
785,[CLS] 7 years ago this month #potus released his groundbreaking first americans tribal policy platform. you're up #election2016 #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
786,[CLS] @kwrcrow probably for the same reason bho has not ...& @speakerboehner is one of them @gop @housegop @seanhannity  #stopbush #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
787,[CLS] #hillaryclinton just cannot accept the fact that #america does not like her. #hillaryoncnn #berniesanders #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
788,"[CLS] @hillaryclinton is plain amazing, humble, smart and confident! let's get it mrs. president! #hillaryclinton #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
789,[CLS] @thehill great now hillary knows how the american people feel about the majority of politicians including her #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
790,"[CLS] she's smarter and works harder . empty accusations,inferences,gossip and rumors are rubbish. #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
791,"[CLS] @medvedshow   wow.  so shrill. hating hillary as badly as you hate homeless, transgenders, and people who ride trains #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
792,[CLS] @kasie i do! and i had an invitation to their beta test before they even officially launched. #hillarylies #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
793,[CLS] @cnn @jimsciutto good i'view #brianna. #hillary not responsible 4 slander/libel-lies r indefensible. will be next #potus. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
794,"[CLS] either way, @hillaryclinton rises above the media chatter every time. that's one reason why i admire and respect her so much. #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
795,[CLS] @twitchyteam ...and then she'll turn around and treat them like dogs. #ropeline #situbusitgooddog #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
796,"[CLS] obama is 'opportunist,' hillary clinton no different just 'more militant' - chomsky #truthbetold #notmypresident #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
797,[CLS] @usatoday @hillaryclinton how about finding her a #pathtojail #donotpassgo do collect any any more of #wethepeople s #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
798,[CLS] @ac360 of course she is disappointed. hillary only approves of lying to americans. #wakeupamerica #pjnet #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
799,[CLS] trying 2 unfollow every twit who isn't going 2 vote if their candidate doesn't make it to the general.  #feelthebern   #scotus #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
800,[CLS] roflmao! 2012 @gop couldnt kiss enough of #donaldtrump ass! now gop cant run fast enough. #tcot #uniteblue #bernie2016 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
801,[CLS] @hillaryclinton made me proud today!  nothing like reinforcing what i already knew!  #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
802,[CLS] @n_fatale @bayareahausfrau illegal immigration is good for the economy and good for our children #tcot #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
803,[CLS] @hillaryclinton great job on @cnn interview today.  fuck stupid msm. go #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
804,[CLS] hillary upset gop candidates didn't respond to trump's illegal imm comments immediately-yet we're still waiting for her emails. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
805,[CLS] @hillaryclinton many of us r near ruin! #savethemiddleclass #presidenthillaryclinton #stopoutsourcing #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
806,[CLS] america has no tolerance for cheaters and liars in the white house. #nobillary #women4gop #presidentialelection2016 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
807,[CLS] @hillaryclinton will #billclinton assault #monicalewinsky on her birthday? #liberals #hillaryclinton #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
808,[CLS] if hillary wins next year it'll be the first time two presidents have had sex with each other #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
809,[CLS] president jimmy carter:  there's no doubt hillary will get the nomination. and when she does i'll be happy to support her #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
810,[CLS] @starcoreone02 @drmartyfox is it still 1992? we must be watching back to the future 10.0 #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
811,[CLS] .@thehill umm.  yyyeaaaaah. sure they do. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
812,[CLS] @jedediahbila u must be counting the lies like sheep ..... #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
813,[CLS] technology has exposed more bad politicians than bad cops....where is our server hillary? #cnn #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
814,[CLS] free and equal in dignity and rights. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
815,[CLS] @cheerupkaci @tmacga70 it's the clinton history of scandalous behavior.  #integrity knows no sex. #hillaryoncnn #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
816,"[CLS] entire campaign platform for @hillaryclinton seems to be... ""i'm hillary clinton"".  #norecord #nosubstance #tcot #pjnet #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
817,[CLS] imagine @joebiden runs for potus. without a doubt a strong & popularly likable candidate against the clinton. ------- #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
818,[CLS] a lot of #gophaters for #hillary - so funny because she is beating them all at 40% #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
819,"[CLS] success:  @hillaryclinton said she's receiving a constant barrage of attacks from ""the right.""  great job, guys. keep it up! #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
820,[CLS] do you progressives know how dangerously close you are to suppressing free speech? stop it.   #inners  #readyforhillary #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
821,"[CLS] #democrats and #obama reduce our army by 40,000   meanwhile   has increased irs to 100,000  #hillaryclinton #hillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
822,[CLS] @cnnpolitics @politicalant @moody this is beautiful #oops #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
823,"[CLS] #nohillary2016 & her #predatorrat, too. mt ""@steve0423: we need to get these stickers up nationwide! #tcot #rednationrising #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
824,"[CLS] @forewit @hillaryclinton is a degenerate liar who will do, say, cheat, delete, anything to get another squat at 1600 penn ave. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
825,[CLS] @reince hardly a hard-hitting interview like with gop candidates. did cnn preclear its questions with her campaign in advance?? #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
826,[CLS] democrats want power for themselves. republicans will give you the power! #election2016 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
827,[CLS] dad while watching the news:  politics is just show business for ugly people #howaboutno #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
828,[CLS] .@thedailybeast such a waste of space #crackingceilings #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
829,[CLS] @krownroyaleny @jjauthor bad for her is good for the u.s. @jlconnell66 #killary #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
830,"[CLS] rt @johnfugelsang: they should just make the gop primaries a reality game show called ""who wants to get beat up by a girl? #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
831,[CLS] @csham21 @estadodesats thank you so much for supportive #freedom4cuba rts! #wakeupamerica #cuba #todosmarchamos #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
832,"[CLS] can't #uniteblue, rt lindasuhler: hillary:people trust me, blames 'constant barrage of attacks' by the right #delusional #wakeupa... #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
833,[CLS] @m_e_adams if a demonrat were to win i'd prefer sanders over killary. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
834,[CLS] @jschau11 wow!!! i can halp too!! #obamasucks #blowupisis #noirs #noshariausa #noamnesty #damnthat140  #usarules...#ilovethis #(:) #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
835,"[CLS] #whatilearnedtoday @hillaryclinton already admitted to having at least 2 devices, more lies, it never stops #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
836,[CLS] @desireeaaron @hillaryclinton  sheets clinton ya got to love it #hillaryoncnn #hillaryclinton #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
837,[CLS] .@jaketapper the way @hillaryclinton keeps lying i swear her father's real last name is geppetto. #tcot #wakeupamerica #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
838,[CLS] it's a beautiful day for phone banking at the hill house on 1529 richland street! join us tonight at 6pm! @hillaryforsc #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
839,[CLS] @ahbrees @todayshow  attack? more like the daily liberal media defend hillary and her lies!! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
840,[CLS] @deatoncapt simple. govt benefits. surprised it's only 42%. must be some dependents who want off welfare. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
841,[CLS] @stylistkavin amazing how much they sound like republicans! ; ) #itrusthillary #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
842,[CLS] @pdg811 didn't realize i was in a republican echo chamber of faux scandals! ask gowdy to #releasethetranscript  #itrusthillary #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
843,"[CLS] hillary clinton has amassed $329 million in her career (3 of her top 5 donors are citigroup, goldman & jp morgan). #bernie2016 #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
844,[CLS] #hillaryoncnn   the wicked person flees when no one is chasing them - proverbs  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
845,[CLS] @scott_r_ellis the reason she struggles to appear genuine is she is not a genuine person. actions speak louder than words.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
846,[CLS] @levee_breaks  the stench of low tide.is lasting no! ===> #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
847,[CLS] @cnnpolitics @jdiamond1 that's so ridiculous to treat people like that. they are doing their jobs. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
848,[CLS] hilarity of the day: hillary said she went 'above and beyond' in transparency. really? what about the 30k deleted emails? #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
849,"[CLS] @hillaryclinton wow, #hillaryclinton looks very fat in that pants suit. #liberals #tlot #democrats #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
850,[CLS] @hillaryclinton interview was ridiculous!! she's such a liar! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
851,"[CLS] every time the republicans move to the middle, the liberals move the middle further to the left. #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
852,"[CLS] .@hillaryclinton blames her lack of trust among the populace on @gop, forgetting that she's a lying, conniving, murderous, cheat. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
